fname,gt_Scream,gt_Shout,gt_Crying,gt_Explosion,gt_Gunshot,gt_Glass,gt_Siren,gt_Alarm,pseudo_Scream,pseudo_Shout,pseudo_Crying,pseudo_Explosion,pseudo_Gunshot,pseudo_Glass,pseudo_Siren,pseudo_Alarm,tuned_Scream,tuned_Shout,tuned_Crying,tuned_Explosion,tuned_Gunshot,tuned_Glass,tuned_Siren,tuned_Alarm,score_Scream,score_Shout,score_Crying,score_Explosion,score_Gunshot,score_Glass,score_Siren,score_Alarm
248296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1022,-0.1619,-0.104,-0.0102,0.071,0.021,-0.0661,-0.085
189644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0046,-0.0381,-0.0797,0.3496,0.1535,-0.0209,0.078,0.0585
236246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2532,0.2062,0.2042,-0.0224,0.0304,0.1476,0.3035,0.1909
88121,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1154,0.0738,0.1204,-0.0725,0.0081,-0.035,0.3697,0.2592
239334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487,-0.0587,-0.0152,-0.0212,0.0223,-0.1597,-0.0479,0.0733
233163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208,-0.1793,-0.2035,-0.0518,-0.1205,-0.2487,-0.1564,-0.0062
78978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402,-0.0067,-0.1517,-0.0086,0.0687,-0.0204,0.0531,0.1004
22410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0415,-0.0648,0.0101,-0.0478,0.1095,-0.0954,0.1924,0.2786
322512,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0504,-0.0002,-0.1307,0.458,0.2099,0.1371,-0.01,0.0342
242574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1878,-0.054,-0.2389,-0.0401,-0.0438,-0.1662,-0.0719,-0.0546
101414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524,-0.2109,-0.1152,-0.0539,-0.0656,-0.1884,0.1193,0.0781
353939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1175,-0.144,-0.1409,-0.0825,-0.0903,-0.0556,-0.0408,-0.0224
51707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,-0.1057,0.1351,-0.0711,-0.0747,0.0319,0.0116,0.0689
324532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1222,-0.0176,-0.0454,-0.019,0.1037,-0.1639,-0.0116,-0.0034
417301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.0513,0.0899,-0.0718,-0.0136,-0.1132,0.0336,-0.0054
373369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711,0.0363,0.0496,0.0366,0.0618,-0.0104,0.0756,0.1688
234086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969,-0.1762,-0.0495,0.0115,0.0068,-0.0118,-0.0923,-0.0602
208658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0818,0.0991,0.1989,-0.1044,0.0197,0.0328,0.0571,0.2247
219895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1441,0.0666,0.0885,-0.0423,-0.0917,-0.1169,-0.0055,-0.0288
36317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0008,0.0795,0.0735,-0.096,0.0083,-0.1025,0.0371,0.1917
173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972,0.0553,0.0695,0.0049,0.0223,-0.1384,0.1562,0.1748
175480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1408,0.1381,0.1916,-0.235,-0.1545,-0.0807,0.0725,-0.0509
179267,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0336,-0.0456,-0.0399,-0.0996,-0.01,0.2566,0.0073,0.0418
324977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329,-0.1135,-0.0514,0.0378,0.0451,0.0284,-0.001,0.1615
46326,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.003,0.0325,0.0306,0.2525,0.1554,-0.0448,-0.0351,0.1435
348870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838,0.0126,0.078,-0.0556,-0.073,-0.1722,0.0584,0.1154
74892,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0099,0.0271,-0.003,0.3977,0.2929,0.1437,-0.0301,0.0369
51440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0391,-0.054,-0.0425,-0.1249,-0.0702,0.2358,0.0147,0.0398
241998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.1259,-0.0321,-0.0286,0.109,-0.0133,0.0923,0.1866
243810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-0.1464,-0.0408,-0.0266,0.0082,-0.0977,0.0324,-0.0384
347216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0461,0.0843,0.058,0.0347,0.0837,0.0279,0.1889,0.3326
160381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658,0.1287,0.0562,-0.0445,0.007,0.0071,0.0305,0.0257
361227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139,-0.1425,-0.0975,-0.0852,-0.048,-0.1243,-0.094,-0.0182
250811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1079,0.1349,0.027,0.0221,0.054,-0.0183,0.0179,0.0138
210656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551,0.0015,-0.1447,0.0091,0.0293,0.0211,-0.1091,0.0098
267149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209,-0.1601,-0.068,0.126,-0.0109,-0.1918,0.0041,0.0297
338954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175,0.0043,0.0008,0.0098,0.0099,0.0092,0.1057,-0.0059
331569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0292,0.0823,0.0357,0.1172,0.1516,0.0074,0.1914,0.3658
137141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161,-0.0205,0.001,-0.1295,-0.171,-0.0504,-0.0736,-0.0912
344417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2277,0.1933,0.1661,-0.013,-0.0715,-0.101,-0.0237,0.0498
329939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1652,-0.142,0.0175,-0.0336,-0.1117,-0.1566,-0.0867,0.1345
188226,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.1506,0.0167,-0.131,-0.0285,0.0888,0.2703,-0.0233,0.1007
346685,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.337,0.4091,0.3057,-0.1281,-0.2109,-0.0217,0.0097,-0.1492
398714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841,0.0143,-0.0746,-0.071,-0.0507,0.0343,0.0132,-0.0461
50066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1038,0.0435,-0.0442,0.1543,0.0569,-0.0328,-0.048,0.2014
334437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1011,-0.104,-0.017,-0.0055,0.0192,0.0239,0.1278,0.1359
160297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958,-0.0076,0.0319,-0.0046,-0.0012,0.0155,0.1265,0.175
76116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387,0.0005,-0.1037,-0.0553,-0.0432,0.012,0.0886,0.0583
34890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,-0.1204,-0.0176,-0.0681,0.0737,0.0503,0.0596,0.0039
62936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673,-0.0111,-0.0641,-0.0669,0.0594,0.1092,0.0877,0.174
406661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075,-0.0676,-0.0642,-0.2106,-0.0997,-0.2594,0.067,-0.0104
361673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421,-0.0412,-0.0234,-0.1844,-0.0331,-0.1472,-0.0183,-0.0507
135584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1323,-0.1376,0.0151,-0.16,-0.0119,-0.265,0.0964,0.1556
65621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,-0.119,0.0714,-0.0042,-0.0848,-0.1218,-0.0133,-0.0248
27355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1836,-0.0912,-0.0226,-0.1109,-0.0847,-0.1497,0.0072,-0.0203
135699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0382,0.0489,-0.0186,-0.0627,0.0868,0.0544,0.1429,0.2811
383628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0438,0.0791,-0.0419,0.0615,0.0532,0.078,0.0334,0.2654
77548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625,-0.0176,-0.1662,0.001,-0.0633,-0.0564,-0.1072,0.0366
22588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1139,-0.0356,-0.0386,0.0372,0.0347,-0.1378,-0.152,0.0004
100738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507,-0.0514,-0.0893,-0.0877,-0.1191,-0.1236,-0.0223,0.0445
260123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1301,-0.0051,-0.0185,-0.1033,-0.0081,-0.1025,-0.129,-0.0624
232934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1651,-0.0843,-0.121,-0.1656,-0.0064,-0.0629,-0.1155,-0.0321
394913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419,-0.0579,-0.0687,-0.0358,0.0675,-0.0491,0.1295,0.1122
424743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338,-0.0272,-0.0613,0.0045,0.0611,0.0065,0.1125,0.0588
274436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119,0.0546,0.0806,-0.0578,0.0637,-0.0921,0.0211,0.2032
320135,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0113,0.0861,0.0697,0.1411,0.2757,0.0826,0.0898,0.0318
91601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756,-0.0278,-0.1083,0.095,0.011,-0.0737,-0.1025,-0.0936
329353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389,-0.0613,-0.0768,-0.1142,-0.0218,-0.1218,-0.0162,0.0751
196567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1282,-0.0191,0.0791,-0.0524,0.0346,-0.0597,0.2331,0.4635
162726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667,-0.0796,-0.1695,0.0297,-0.0166,-0.1038,0.0451,0.0556
236617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362,0.0685,-0.023,0.0626,0.0908,-0.0741,0.1215,0.1424
63478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879,-0.1011,-0.0442,0.0482,-0.0709,-0.0663,-0.0602,-0.0101
24686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0396,-0.1547,0.0466,-0.0903,-0.084,-0.1084,0.088,0.2365
78948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0409,-0.0133,0.0724,-0.0184,0.0685,-0.0914,0.1947,0.373
256354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1505,0.0272,-0.1268,0.0071,-0.0669,-0.1094,-0.1355,0.011
326782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1148,-0.0176,-0.1309,-0.0471,0.0255,0.0093,-0.0483,0.0365
131505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501,0.0164,-0.0296,-0.1854,-0.1221,-0.0771,-0.0932,-0.0351
88242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595,0.0349,0.0107,-0.1034,0.0654,-0.1377,0.119,0.0677
51688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.1257,-0.1208,-0.0148,0.0469,0.1617,-0.157,0.1492,0.2752
335697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1463,-0.204,-0.052,-0.2316,-0.013,-0.1923,-0.0066,-0.0243
50048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0596,-0.0458,-0.0239,0.1753,0.2078,0.0646,0.0513,0.3277
31357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.171,0.1397,-0.0122,-0.0395,-0.0241,0.0179,-0.0374
410394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1162,-0.0958,-0.1483,-0.0719,0.0194,-0.0453,-0.0373,-0.0718
339653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1007,0.0982,0.0997,0.019,0.03,0.0748,0.0764,0.1727
50783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1378,-0.1034,-0.1634,-0.1344,-0.0978,-0.0703,-0.0255,0.0141
271412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1923,-0.1535,-0.1941,-0.1177,-0.0851,-0.0986,-0.1472,-0.0773
343976,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2592,0.1797,0.417,-0.1356,-0.1993,-0.0382,0.0297,0.0232
216534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1043,0.1566,-0.065,-0.151,-0.0517,-0.0348,-0.0486,-0.0885
33752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1679,0.1347,-0.0657,-0.0229,-0.0567,-0.0513,0.3594,0.3169
254623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358,-0.0046,-0.0499,-0.0877,-0.0682,-0.0782,-0.0303,-0.0335
161309,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0241,0.1391,0.0124,0.0919,0.148,0.434,0.0543,0.0325
119722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756,-0.1172,-0.061,-0.0889,-0.0663,-0.155,0.0087,0.062
260400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658,-0.0939,-0.1251,-0.1094,-0.1039,-0.0726,-0.2359,-0.1069
182323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0475,-0.1052,-0.1747,0.2895,0.0958,0.0527,-0.0059,0.1572
238955,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0272,0.0403,0.04,0.3509,0.1761,0.0992,0.0106,0.0837
40476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415,0.1266,0.05,-0.0686,-0.0329,-0.0566,0.0011,0.015
376392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117,-0.1469,-0.0576,-0.0936,-0.0707,-0.1423,-0.0875,0.0129
74993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419,-0.0315,0.0849,-0.0899,-0.0521,-0.0569,-0.171,-0.1172
434145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921,-0.0283,-0.0953,-0.0409,0.0399,0.0219,0.0155,-0.0406
204119,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0596,0.122,0.0209,0.1031,0.0722,0.3929,-0.0086,0.1191
381801,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5221,0.3961,0.3455,-0.0523,-0.1597,0.006,0.2107,0.0638
35631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0624,0.106,0.0522,0.0042,0.0397,0.2298,0.0647,0.2036
19247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1621,-0.2023,-0.2143,-0.1764,-0.0824,-0.1096,-0.1532,-0.1724
188886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437,-0.0004,-0.077,-0.108,-0.089,-0.0415,-0.0595,-0.0468
94788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0518,0.045,0.0205,-0.0304,0.0807,0.0639,0.0201,0.229
207860,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2742,0.3404,0.3211,-0.0129,-0.0609,0.0215,0.0579,-0.0427
54510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0047,-0.1122,-0.0858,0.0644,0.0511,-0.0254,0.0504,0.1763
104017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125,-0.1564,0.003,-0.0068,0.0465,-0.0691,-0.0847,0.0714
66295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0668,-0.0469,0.031,-0.1124,0.0377,-0.1952,0.1971,0.2683
389465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462,-0.1047,-0.0149,0.025,0.0401,0.0449,-0.022,0.0155
363474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598,-0.0725,0.0048,-0.2491,-0.1059,-0.2025,-0.0027,-0.0132
9679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0826,-0.0234,-0.0805,0.2227,0.1187,-0.0807,-0.0235,0.0403
249304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346,0.015,-0.1056,-0.0501,-0.0987,-0.0744,0.0917,0.182
379440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269,-0.0233,0.0054,-0.0486,0.0214,-0.029,0.0209,-0.001
324061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.1399,0.0359,0.0188,0.0145,-0.1061,-0.0089,-0.0001
75972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1394,0.0005,0.0838,0.006,0.1547,0.0026,0.2255,0.1939
71053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825,0.1625,0.0285,-0.0134,0.0021,0.0164,0.2248,0.1259
232271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105,0.0102,-0.0637,-0.1149,-0.0035,0.0538,0.1402,0.0911
277552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477,0.057,0.1033,-0.0801,-0.064,-0.1765,0.0257,-0.0021
220814,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3102,0.2973,0.2324,-0.0813,-0.1285,-0.1357,0.1463,0.0715
263030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1614,-0.0248,-0.181,-0.0259,-0.0416,-0.1021,-0.057,0.014
427389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0112,0.0253,-0.0431,-0.0655,0.0226,-0.0037,0.2308,0.2675
209917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1124,0.0492,0.0182,0.0999,0.0205,-0.228,0.0934,0.1159
66303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0768,-0.0512,-0.028,-0.06,0.0387,-0.1894,0.1967,0.3171
393789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323,0.0129,-0.127,-0.0396,0.0343,-0.0669,0.0476,0.0807
65514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306,0.0262,-0.1019,-0.0439,0.105,-0.139,0.066,0.1876
262440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1726,-0.1842,-0.0675,-0.1312,-0.1798,-0.1906,-0.01,0.0868
412537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,-0.0972,0.0875,-0.0917,0.0306,-0.152,0.0097,0.0969
203331,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.077,-0.0005,-0.1391,0.3407,0.1958,-0.0234,-0.0497,0.1151
2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2105,-0.153,-0.0628,-0.0206,0.1009,-0.1127,-0.012,0.112
351627,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5271,0.4168,0.3869,-0.0379,-0.086,0.0784,0.2129,0.1007
174155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171,-0.0829,-0.1603,-0.0155,-0.0967,-0.1922,-0.1526,-0.0609
351162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105,0.0583,0.0652,-0.1081,-0.0545,-0.1698,-0.0302,-0.003
236394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,0.103,-0.16,0.0113,-0.0442,-0.0224,0.0376,0.0001
434429,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0631,0.0259,-0.0578,0.4401,0.2148,0.0771,0.1024,0.1364
207600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1755,-0.1464,-0.1414,-0.1868,-0.1225,-0.1128,0.0504,-0.0155
51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595,-0.1727,-0.0569,-0.0207,0.0593,0.0213,-0.0308,-0.0653
80388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529,0.0097,-0.08,-0.0928,-0.1004,-0.1201,-0.1541,-0.0599
236799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0076,0.099,0.1334,-0.0399,0.0894,-0.104,0.1318,0.3389
157766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977,-0.0507,-0.1231,0.0522,0.0923,0.0918,0.0224,0.02
76522,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4661,0.4597,0.3571,0.1159,-0.041,0.063,0.1815,0.1677
432313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1242,-0.1043,0.0525,-0.2526,-0.0539,-0.2671,0.0486,0.1052
367739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586,-0.0088,0.1021,-0.0794,0.0888,-0.0676,0.093,0.1409
324417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1015,0.0499,0.0713,0.23,0.2262,0.0911,0.1264,0.1497
65930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1379,-0.2124,-0.0884,-0.0615,-0.0649,-0.033,-0.0744,0.0039
